random_state,r2_global,rmse_global,mae_global,nematode_shannon_z_r2,macro_shannon_z_r2,earthworm_shannon_z_r2,orib_shannon_z_r2,meso_shannon_z_r2,coll_shannon_z_r2,bac_shannon_z_r2,fun_shannon_z_r2,euk_shannon_z_r2,oomy_shannon_z_r2,cerc_shannon_z_r2,macro_order_richness_z_r2,earthworm_richness_z_r2,orib_species_richness_z_r2,meso_species_richness_z_r2,coll_species_richness_z_r2,bac_asv_richness_z_r2,fun_asv_richness_z_r2,euk_asv_richness_z_r2,oomy_asv_richness_z_r2,cerc_asv_richness_z_r2
33,0.08208729888008819,0.9209660187650999,0.6858633895664374,0.22341694791631306,0.37018563682432604,0.5459134875857772,0.24025759918741796,-0.31589151980267616,-0.3653545071711344,-0.031112742250078984,-0.059767399816695654,0.062206095700250374,0.0558766171870988,-0.026710282733704238,0.39505082235322375,0.5771369741254775,0.2583507723668126,-0.11970224139175345,-0.5353182050471086,0.0072356428525491845,-0.040096963720784196,0.21778026887876978,0.16359377997530733,0.10078249346246393
34,0.07255598521791272,0.9243639165824964,0.6879256409229312,0.1785579286011132,0.36625480129159116,0.5242792271246627,0.22934038959805514,-0.27412286154259324,-0.3551852466262473,-0.08112415784258253,-0.06568946790824648,0.11207097288098,0.029538437785467386,-0.02709024358777734,0.39393555455932705,0.5983479856328957,0.2698222915590429,-0.12111383816725962,-0.6655728974768085,0.017237485408800657,-0.07734715962902339,0.24036489316597076,0.1450150344711577,0.08615656027764118
35,0.0710236168213666,0.9221796225021629,0.6874273782424459,0.21915070655686397,0.3576232956889601,0.5213249840394154,0.209782555747263,-0.27329124952636996,-0.4732462410360585,-0.06551274030130427,-0.020475281668628886,0.08574881320271854,0.03381398931370583,-0.05743182472156905,0.39953758152306273,0.5960600879770594,0.28906274135742904,-0.10503267442805075,-0.6807637928240005,0.012339542372768686,-0.055922246055460256,0.2075973386236919,0.187251194212256,0.103879173194946
36,0.0852709724629051,0.9179938579935507,0.6812556106286005,0.2095991655213153,0.3721002149653846,0.5267508420657889,0.24945236404505322,-0.25598674961788936,-0.3427860517127115,-0.03253420673468721,-0.06173676780234505,0.0827313345816304,0.041583481693833746,0.003263859343271225,0.40062703130705524,0.5901955289423066,0.2931610484607927,-0.09705446918763272,-0.6284420195588654,0.010508475575948473,-0.08624552825957466,0.22462937010287365,0.1933824970251523,0.0974910009643064
37,0.07039896926638865,0.9225132312451382,0.6860431851831873,0.19924712584964632,0.3651053332520322,0.545470715823211,0.22264111255274932,-0.3369664806269721,-0.3414526239669817,-0.009767830814218836,-0.0714137769933536,0.11099776503053183,0.04706223129629428,-0.04215629969150547,0.4196472580890602,0.5901867948117075,0.27257637205917384,-0.12739273281156227,-0.8060602481379759,0.05542967986205061,-0.09549153779060049,0.19628339637665548,0.18077252470415583,0.10365957572006401
38,0.06960277050285091,0.9238543878537531,0.6899672248408809,0.22962381768393558,0.3609222921728815,0.5546397583180729,0.23317996714019484,-0.31707884795596786,-0.39927845255838235,-0.019902183376254934,-0.059668417088112324,0.10588886260826391,0.01385526657566205,-0.013904153732676061,0.3983960884623352,0.600838099049392,0.266871326121667,-0.13714084375569247,-0.7206422004638564,0.014359123234289228,-0.07967294036305672,0.1915888843116339,0.16419547818222424,0.07458725599331562
39,0.08377866494975511,0.9184385514039856,0.683661652217278,0.19987693960467556,0.3794769692634906,0.5490196499088189,0.22443635980507437,-0.28079369662631537,-0.40696269614253033,-0.007160980563365449,-0.025204554990728933,0.11301634069779265,0.01999489167760571,-0.018174228568813566,0.41804088922663407,0.5931692911387537,0.26943524747608394,-0.10088219773217233,-0.5933070132640561,-0.00937941349062088,-0.03525177480780273,0.2084675515766048,0.16448287547534213,0.09705151428038683
40,0.07931056708567476,0.9204135169240736,0.6852523997324377,0.22877158092259486,0.375122538757934,0.5442117310489712,0.2342379857170538,-0.3324969854486759,-0.39223700803571426,-0.06464772829910514,-0.061140978490001,0.10925919088307656,0.07404974393295194,-0.013979138865154006,0.418854342538997,0.5750623097455057,0.28736923092214695,-0.13522795548837552,-0.6227447179396539,-0.005408457790483601,-0.052437524048762674,0.2218496648503835,0.18839692889450044,0.08865715499097981
41,0.08199795576086343,0.9190427526627797,0.6841539337549316,0.19936512389026573,0.378849491798962,0.5414493685378424,0.24130250163585243,-0.2940106450382638,-0.4101408489630529,-0.03370321894474726,-0.03101067538902358,0.13006385514749164,0.028905406448414772,-0.00044550789483555064,0.4027067183989249,0.5935730949640887,0.28797212068060096,-0.13996881362436087,-0.6005467860263651,0.019277839872057556,-0.07895034867831052,0.22286754544644483,0.15213560582921404,0.1122652428869314
42,0.08431809104621077,0.9181077495157072,0.6831922262847393,0.23808036896746465,0.3582372976977253,0.5420078850695926,0.23406160008685406,-0.2896648720175097,-0.29760482929497845,-0.021731326183288546,-0.05967424938764698,0.09935033315747166,0.03284691300215947,-0.005540924652180257,0.3906297680815617,0.5790987387930041,0.30249151480583725,-0.13004017995605888,-0.6753895539036001,0.021052452779410924,-0.05379232017774327,0.24277109952616382,0.18917296752982848,0.07431722804635787
