SITE_ID,gee_temp_media_C,gee_humedad_rel_pct,gee_ndvi_verano,cds_precip_mm_mes,dem_elevacion_m,dem_pendiente_deg,dem_orientacion_deg
NL_022,10.939602816727017,77.8081046156641,0.4239000678062439,,26.93,7.596,38.4127
NL_023,10.939602816727017,77.8081046156641,0.5328090786933899,,24.78,0.5608,173.1815
NL_024,10.939602816727017,77.8081046156641,0.5329240560531616,,24.28,0.9257,212.3755
NL_051,11.096327949372323,77.06751573330222,0.5627058148384094,,74.12,9.7334,234.0181
NL_052,11.096327949372323,77.06751573330222,0.4452102780342102,,74.96,16.258,277.0037
NL_053,11.18661384907574,77.14998410472896,0.1741822510957718,,,,
NL_054,10.99221071997465,77.2911459164641,0.7071128487586975,,27.64,10.4435,158.8518
NL_055,11.131610336837582,77.45109107075338,0.5133906006813049,,11.01,1.5872,342.8668
NL_056,10.95004399774217,77.67365127259431,0.6542098522186279,,53.38,5.9489,175.7412
NL_057,10.95004399774217,77.67365127259431,0.6426342129707336,,51.44,4.7774,253.0926
NL_058,10.99221071997465,77.2911459164641,0.7433420419692993,,40.49,4.1609,63.4109
NL_059,10.99221071997465,77.2911459164641,0.7545425295829773,,43.25,2.152,128.1679
RO_001,12.835799556704558,69.79069560107934,0.391024649143219,,65.26,0.3026,146.2891
RO_002,12.835799556704558,69.79069560107934,0.3343159258365631,,65.19,0.2631,304.6542
